,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
2069,frozenset({'Organic Blueberries'}),frozenset({'Organic Cilantro'}),0.04302434616110964,0.029925242197827766,0.0014706587199206254,0.03418201207320092,1.142246797778036,0.00018314474064623824,1.0044074245132983
2070,frozenset({'Organic Cucumber'}),frozenset({'Organic Blueberries'}),0.034822658631435306,0.04302434616110964,0.002140853055795317,0.061478736544909124,1.4289290141608402,0.000642630936586292,1.0196632629460745
2071,frozenset({'Organic Blueberries'}),frozenset({'Organic Cucumber'}),0.04302434616110964,0.034822658631435306,0.002140853055795317,0.04975910726867633,1.4289290141608404,0.000642630936586292,1.015718591729207
2072,frozenset({'Organic Blueberries'}),"frozenset({""Organic D'Anjou Pears""})",0.04302434616110964,0.020813712602152406,0.0015308778931318599,0.035581665492354274,1.7095299705769298,0.0006353815172390047,1.0153128081059775
2073,"frozenset({""Organic D'Anjou Pears""})",frozenset({'Organic Blueberries'}),0.020813712602152406,0.04302434616110964,0.0015308778931318599,0.07355140922689339,1.7095299705769296,0.0006353815172390047,1.0329506282051868
2074,frozenset({'Organic Blueberries'}),frozenset({'Organic Gala Apples'}),0.04302434616110964,0.030992391491809167,0.0018708909119435923,0.04348447051206368,1.4030692185711446,0.0005374635320393656,1.0130599855780094
2075,frozenset({'Organic Gala Apples'}),frozenset({'Organic Blueberries'}),0.030992391491809167,0.04302434616110964,0.0018708909119435923,0.06036613574780253,1.4030692185711446,0.0005374635320393656,1.0184559010125653
2076,frozenset({'Organic Blueberries'}),frozenset({'Organic Garnet Sweet Potato (Yam)'}),0.04302434616110964,0.02232902363418204,0.0012543612814476198,0.029154685506446024,1.3056856396450325,0.0002936696391709734,1.007030637909423
2077,frozenset({'Organic Garnet Sweet Potato (Yam)'}),frozenset({'Organic Blueberries'}),0.02232902363418204,0.04302434616110964,0.0012543612814476198,0.056176270937677734,1.3056856396450325,0.0002936696391709734,1.0139347257031082
2078,frozenset({'Organic Blueberries'}),frozenset({'Organic Ginger Root'}),0.04302434616110964,0.02215983643325524,0.0011261395044740387,0.02617447108335079,1.1811671607860244,0.00017272703089609613,1.0041225399528821
2079,frozenset({'Organic Ginger Root'}),frozenset({'Organic Blueberries'}),0.02215983643325524,0.04302434616110964,0.0011261395044740387,0.05081894479979295,1.1811671607860241,0.00017272703089609613,1.0082119197343644
2080,frozenset({'Organic Blueberries'}),frozenset({'Organic Granny Smith Apple'}),0.04302434616110964,0.025036428503250403,0.0014395249977161777,0.03345838173404681,1.3363879648290495,0.0003623490311544602,1.0087134925921823
2081,frozenset({'Organic Granny Smith Apple'}),frozenset({'Organic Blueberries'}),0.025036428503250403,0.04302434616110964,0.0014395249977161777,0.05749721840434583,1.3363879648290493,0.0003623490311544602,1.0153557872993582
2082,frozenset({'Organic Blueberries'}),frozenset({'Organic Grape Tomatoes'}),0.04302434616110964,0.036081526109517786,0.002480456420367517,0.057652390836554754,1.597836817144685,0.0009280723510105083,1.0228905602532234
2083,frozenset({'Organic Grape Tomatoes'}),frozenset({'Organic Blueberries'}),0.036081526109517786,0.04302434616110964,0.002480456420367517,0.06874588432979858,1.5978368171446853,0.0009280723510105083,1.0276203216027429
2084,frozenset({'Organic Hass Avocado'}),frozenset({'Organic Blueberries'}),0.09048319946515543,0.04302434616110964,0.00522554947947284,0.057751599306401294,1.3423004521705864,0.0013325689839192626,1.0156299051656132
2085,frozenset({'Organic Blueberries'}),frozenset({'Organic Hass Avocado'}),0.04302434616110964,0.09048319946515543,0.00522554947947284,0.12145563955591948,1.3423004521705864,0.0013325689839192626,1.0352542700007867
2086,frozenset({'Organic Blueberries'}),frozenset({'Organic Italian Parsley Bunch'}),0.04302434616110964,0.025816819829559256,0.0011396580943786017,0.026488678993772972,1.0260240869576223,2.8906301252644775e-05,1.0006901400627979
2087,frozenset({'Organic Italian Parsley Bunch'}),frozenset({'Organic Blueberries'}),0.025816819829559256,0.04302434616110964,0.0011396580943786017,0.044144015486901195,1.0260240869576223,2.8906301252644775e-05,1.0011713786845848
2088,frozenset({'Organic Kiwi'}),frozenset({'Organic Blueberries'}),0.02131062319470497,0.04302434616110964,0.0015837232900315146,0.07431614155821688,1.7273043797093741,0.0006668476607935558,1.0338039764999047
2089,frozenset({'Organic Blueberries'}),frozenset({'Organic Kiwi'}),0.04302434616110964,0.02131062319470497,0.0015837232900315146,0.036809932778550075,1.7273043797093743,0.0006668476607935558,1.016091641838206
2090,frozenset({'Organic Large Extra Fancy Fuji Apple'}),frozenset({'Organic Blueberries'}),0.031975971320926,0.04302434616110964,0.0019901002956474647,0.062237368043455976,1.446561623746726,0.0006143550366982302,1.0204881504419305
2091,frozenset({'Organic Blueberries'}),frozenset({'Organic Large Extra Fancy Fuji Apple'}),0.04302434616110964,0.031975971320926,0.0019901002956474647,0.04625521299487746,1.4465616237467263,0.0006143550366982302,1.0149717637973048
2092,frozenset({'Organic Blueberries'}),frozenset({'Organic Lemon'}),0.04302434616110964,0.037381359011553476,0.0021080807166327406,0.048997391122198315,1.3107439755482049,0.0004997721865469486,1.0122145112980836
2093,frozenset({'Organic Lemon'}),frozenset({'Organic Blueberries'}),0.037381359011553476,0.04302434616110964,0.0021080807166327406,0.056393902532574994,1.3107439755482049,0.0004997721865469486,1.0141685777649683
2094,frozenset({'Organic Navel Orange'}),frozenset({'Organic Blueberries'}),0.018311954161329212,0.04302434616110964,0.0012736150307056334,0.06955101675577728,1.6165502317068448,0.0004857551759822333,1.028509537946053
2095,frozenset({'Organic Blueberries'}),frozenset({'Organic Navel Orange'}),0.04302434616110964,0.018311954161329212,0.0012736150307056334,0.029602193742501854,1.6165502317068445,0.0004857551759822333,1.0116346507673128
2096,frozenset({'Organic Blueberries'}),frozenset({'Organic Peeled Whole Baby Carrots'}),0.04302434616110964,0.0236907143263871,0.0012019255387874972,0.0279359396720812,1.1791936404790335,0.00018264804480505928,1.0043672279625913
2097,frozenset({'Organic Peeled Whole Baby Carrots'}),frozenset({'Organic Blueberries'}),0.0236907143263871,0.04302434616110964,0.0012019255387874972,0.05073403537894901,1.1791936404790335,0.00018264804480505928,1.0081217377480896
2098,frozenset({'Organic Blueberries'}),frozenset({'Organic Raspberries'}),0.04302434616110964,0.058417923520011406,0.005799065414817931,0.13478567211928474,2.307265715685925,0.003285672451279732,1.088264544562422
2099,frozenset({'Organic Raspberries'}),frozenset({'Organic Blueberries'}),0.058417923520011406,0.04302434616110964,0.005799065414817931,0.0992685988373316,2.307265715685925,0.003285672451279732,1.0624428687660068
2100,frozenset({'Organic Blueberries'}),frozenset({'Organic Red Bell Pepper'}),0.04302434616110964,0.024529276554709527,0.0018508178542065142,0.0430179193723459,1.7537377947694353,0.0007954617686351006,1.0193197377379422
2101,frozenset({'Organic Red Bell Pepper'}),frozenset({'Organic Blueberries'}),0.024529276554709527,0.04302434616110964,0.0018508178542065142,0.07545342195798123,1.7537377947694353,0.0007954617686351006,1.0350756539119415
2102,frozenset({'Organic Red Onion'}),frozenset({'Organic Blueberries'}),0.029005158775838428,0.04302434616110964,0.001398969228002489,0.04823173831986893,1.1210336152293776,0.0001510412363728694,1.0054712815802103
2103,frozenset({'Organic Blueberries'}),frozenset({'Organic Red Onion'}),0.04302434616110964,0.029005158775838428,0.001398969228002489,0.03251575800278026,1.1210336152293776,0.0001510412363728694,1.003628585432766
2104,frozenset({'Organic Small Bunch Celery'}),frozenset({'Organic Blueberries'}),0.02896828989428053,0.04302434616110964,0.0013580038040492683,0.04687897728879713,1.0895918583690587,0.00011166207194236873,1.0040442200264588
2105,frozenset({'Organic Blueberries'}),frozenset({'Organic Small Bunch Celery'}),0.04302434616110964,0.02896828989428053,0.0013580038040492683,0.03156361281968275,1.089591858369059,0.00011166207194236873,1.0026799105855149
2106,frozenset({'Organic Sticks Low Moisture Part Skim Mozzarella String Cheese'}),frozenset({'Organic Blueberries'}),0.014563617869609514,0.04302434616110964,0.0010646913685442077,0.07310624173722259,1.699183096553468,0.00043810123196400593,1.032454523841539
2107,frozenset({'Organic Blueberries'}),frozenset({'Organic Sticks Low Moisture Part Skim Mozzarella String Cheese'}),0.04302434616110964,0.014563617869609514,0.0010646913685442077,0.024746253308704513,1.6991830965534678,0.00043810123196400593,1.0104410113507805
2108,frozenset({'Organic Blueberries'}),frozenset({'Organic Strawberries'}),0.04302434616110964,0.11289128636756718,0.010251597344293496,0.23827433207015405,2.110652998446198,0.005394523561042328,1.1646039394252559
2109,frozenset({'Organic Strawberries'}),frozenset({'Organic Blueberries'}),0.11289128636756718,0.04302434616110964,0.010251597344293496,0.09080946523113323,2.110652998446198,0.005394523561042328,1.0525578712521149
2110,frozenset({'Organic Tomato Cluster'}),frozenset({'Organic Blueberries'}),0.02737596386521884,0.04302434616110964,0.0013649679261213158,0.04986008649198677,1.158880748710972,0.0001871349802901115,1.0071944565570758
2111,frozenset({'Organic Blueberries'}),frozenset({'Organic Tomato Cluster'}),0.04302434616110964,0.02737596386521884,0.0013649679261213158,0.031725477500809326,1.158880748710972,0.0001871349802901115,1.0044920252826277
2112,frozenset({'Organic Blueberries'}),frozenset({'Organic Unsweetened Almond Milk'}),0.04302434616110964,0.024608339822939244,0.0013788961702654108,0.03204920686306248,1.3023717606982594,0.00032013843927305324,1.0076872368852645
2113,frozenset({'Organic Unsweetened Almond Milk'}),frozenset({'Organic Blueberries'}),0.024608339822939244,0.04302434616110964,0.0013788961702654108,0.05603369346273576,1.3023717606982594,0.00032013843927305324,1.0137815801385412
2114,frozenset({'Organic Blueberries'}),frozenset({'Organic Whole Milk'}),0.04302434616110964,0.05850395091031317,0.0029269795414576237,0.06803077333231772,1.1628406675748995,0.0004098853056997446,1.010222249994314
2115,frozenset({'Organic Whole Milk'}),frozenset({'Organic Blueberries'}),0.05850395091031317,0.04302434616110964,0.0029269795414576237,0.05003045941195829,1.1628406675748995,0.0004098853056997446,1.0073750925177156
2116,frozenset({'Organic Whole String Cheese'}),frozenset({'Organic Blueberries'}),0.025262967297711714,0.04302434616110964,0.001251084047531362,0.0495224505018729,1.1510331921473103,0.00016416139745782069,1.0068366731483498
2117,frozenset({'Organic Blueberries'}),frozenset({'Organic Whole String Cheese'}),0.04302434616110964,0.025262967297711714,0.001251084047531362,0.029078513891798222,1.1510331921473103,0.00016416139745782069,1.0039298199171394
2118,frozenset({'Organic Blueberries'}),frozenset({'Organic Zucchini'}),0.04302434616110964,0.0448210896556979,0.0023206912669499562,0.053939024622474435,1.2034295693571433,0.0003922931902850793,1.0096377878425205
2119,frozenset({'Organic Zucchini'}),frozenset({'Organic Blueberries'}),0.0448210896556979,0.04302434616110964,0.0023206912669499562,0.051776770372536834,1.2034295693571433,0.0003922931902850793,1.0092303414828445
2120,frozenset({'Organic Blueberries'}),frozenset({'Original Hummus'}),0.04302434616110964,0.030384874254582906,0.0015206365371435548,0.0353436291965799,1.1631981393258217,0.0002133471891525916,1.0051404366280887
2121,frozenset({'Original Hummus'}),frozenset({'Organic Blueberries'}),0.030384874254582906,0.04302434616110964,0.0015206365371435548,0.050045839400312785,1.1631981393258215,0.0002133471891525916,1.0073914021648904
2122,frozenset({'Organic Blueberries'}),frozenset({'Raspberries'}),0.04302434616110964,0.024955726618062557,0.0030973957051030217,0.07199169729400338,2.8847766444875598,0.0020236918843854804,1.0506848597569522
2123,frozenset({'Raspberries'}),frozenset({'Organic Blueberries'}),0.024955726618062557,0.04302434616110964,0.0030973957051030217,0.1241156289499171,2.88477664448756,0.0020236918843854804,1.0925821780466165
2124,frozenset({'Seedless Red Grapes'}),frozenset({'Organic Blueberries'}),0.035536685970939945,0.04302434616110964,0.0017557780706350418,0.04940747913496565,1.1483609524233938,0.00022683539200267304,1.0067148992168038
2125,frozenset({'Organic Blueberries'}),frozenset({'Seedless Red Grapes'}),0.04302434616110964,0.035536685970939945,0.0017557780706350418,0.04080894254755965,1.1483609524233938,0.00022683539200267304,1.0054965656066712
2126,frozenset({'Strawberries'}),frozenset({'Organic Blueberries'}),0.06122077782689077,0.04302434616110964,0.004207968348474837,0.06873431697279936,1.5975679610659455,0.0015739844109983032,1.0276075574138157
2127,frozenset({'Organic Blueberries'}),frozenset({'Strawberries'}),0.04302434616110964,0.06122077782689077,0.004207968348474837,0.09780435320777713,1.5975679610659455,0.0015739844109983032,1.0405494922425753
2128,frozenset({'Organic Blueberries'}),frozenset({'Unsweetened Almondmilk'}),0.04302434616110964,0.02119469104491736,0.0010425700396094685,0.024232094909831855,1.1433096551621065,0.00013068231531517351,1.0031128343626283
2129,frozenset({'Unsweetened Almondmilk'}),frozenset({'Organic Blueberries'}),0.02119469104491736,0.04302434616110964,0.0010425700396094685,0.04919015037303336,1.1433096551621065,0.00013068231531517351,1.0064847921110018
2130,frozenset({'Organic Cucumber'}),frozenset({'Organic Broccoli'}),0.034822658631435306,0.01653897061263382,0.001426416062051147,0.04096229633550968,2.4767137746903862,0.000850485134292059,1.0254664917026246
2131,frozenset({'Organic Broccoli'}),frozenset({'Organic Cucumber'}),0.01653897061263382,0.034822658631435306,0.001426416062051147,0.08624575830381691,2.4767137746903867,0.000850485134292059,1.0562767288247286
2132,frozenset({'Organic Broccoli'}),frozenset({'Organic Garlic'}),0.01653897061263382,0.046674365435341605,0.0015525895678270669,0.0938746191761821,2.0112671763310295,0.0007806436095286204,1.05209020157666
2133,frozenset({'Organic Garlic'}),frozenset({'Organic Broccoli'}),0.046674365435341605,0.01653897061263382,0.0015525895678270669,0.03326428872349389,2.011267176331029,0.0007806436095286204,1.0173008174993097
2134,frozenset({'Organic Broccoli'}),frozenset({'Organic Garnet Sweet Potato (Yam)'}),0.01653897061263382,0.02232902363418204,0.0010626430973465467,0.06425086072375102,2.8774594794818342,0.000693344031652004,1.0448002945768065
2135,frozenset({'Organic Garnet Sweet Potato (Yam)'}),frozenset({'Organic Broccoli'}),0.02232902363418204,0.01653897061263382,0.0010626430973465467,0.04759021777019466,2.8774594794818342,0.000693344031652004,1.0326028225842694
2136,frozenset({'Organic Broccoli'}),frozenset({'Organic Grape Tomatoes'}),0.01653897061263382,0.036081526109517786,0.0011494897961273746,0.06950189483070368,1.9262459858195988,0.0005527384961430801,1.0359166435004243
2137,frozenset({'Organic Grape Tomatoes'}),frozenset({'Organic Broccoli'}),0.036081526109517786,0.01653897061263382,0.0011494897961273746,0.031858125752174206,1.9262459858195988,0.0005527384961430801,1.015823254366972
2138,frozenset({'Organic Hass Avocado'}),frozenset({'Organic Broccoli'}),0.09048319946515543,0.01653897061263382,0.0030080910808850006,0.03324474707642715,2.010085624738464,0.001511592103993711,1.017280254142166
2139,frozenset({'Organic Broccoli'}),frozenset({'Organic Hass Avocado'}),0.01653897061263382,0.09048319946515543,0.0030080910808850006,0.18187897852525203,2.010085624738464,0.001511592103993711,1.1117142533452402
2140,frozenset({'Organic Large Extra Fancy Fuji Apple'}),frozenset({'Organic Broccoli'}),0.031975971320926,0.01653897061263382,0.0011920938370387241,0.03728092651429742,2.254126171904508,0.0006632441870515072,1.0215451801807183
2141,frozenset({'Organic Broccoli'}),frozenset({'Organic Large Extra Fancy Fuji Apple'}),0.01653897061263382,0.031975971320926,0.0011920938370387241,0.07207787382656726,2.2541261719045083,0.0006632441870515072,1.0432168835880804
2142,frozenset({'Organic Broccoli'}),frozenset({'Organic Lemon'}),0.01653897061263382,0.037381359011553476,0.0010904995856347367,0.06593515468258489,1.7638511928420333,0.0004722503874823393,1.0305693933501248
2143,frozenset({'Organic Lemon'}),frozenset({'Organic Broccoli'}),0.037381359011553476,0.01653897061263382,0.0010904995856347367,0.029172283043473496,1.7638511928420333,0.0004722503874823393,1.0130129292872316
2144,frozenset({'Organic Broccoli'}),frozenset({'Organic Raspberries'}),0.01653897061263382,0.058417923520011406,0.0016046156562476573,0.09702028583459243,1.66079654990403,0.0006384433358990987,1.04274997733505
2145,frozenset({'Organic Raspberries'}),frozenset({'Organic Broccoli'}),0.058417923520011406,0.01653897061263382,0.0016046156562476573,0.027467865332426386,1.6607965499040298,0.0006384433358990987,1.0112375666882496
2146,frozenset({'Organic Broccoli'}),frozenset({'Organic Red Bell Pepper'}),0.01653897061263382,0.024529276554709527,0.0011646470029900663,0.07041834889653976,2.870787841601456,0.0007589580189025577,1.049365294901591
2147,frozenset({'Organic Red Bell Pepper'}),frozenset({'Organic Broccoli'}),0.024529276554709527,0.01653897061263382,0.0011646470029900663,0.047479875747352955,2.870787841601456,0.0007589580189025577,1.0324832036057985
2148,frozenset({'Organic Small Bunch Celery'}),frozenset({'Organic Broccoli'}),0.02896828989428053,0.01653897061263382,0.0012338785694710093,0.04259411149135956,2.5753786308092654,0.0007547728742112464,1.0272143102433935
2149,frozenset({'Organic Broccoli'}),frozenset({'Organic Small Bunch Celery'}),0.01653897061263382,0.02896828989428053,0.0012338785694710093,0.07460431476481806,2.575378630809265,0.0007547728742112464,1.0493151476699825
2150,frozenset({'Organic Broccoli'}),frozenset({'Organic Strawberries'}),0.01653897061263382,0.11289128636756718,0.0034042267305126454,0.20583062938102198,1.823264097734257,0.001537121062857023,1.1170271058691392
2151,frozenset({'Organic Strawberries'}),frozenset({'Organic Broccoli'}),0.11289128636756718,0.01653897061263382,0.0034042267305126454,0.030154911331497187,1.8232640977342567,0.001537121062857023,1.0140392943965482
2152,frozenset({'Organic Broccoli'}),frozenset({'Organic Whole Milk'}),0.01653897061263382,0.05850395091031317,0.0016283756021405254,0.0984568895053625,1.6829100936498693,0.0006607804773118844,1.044316170940654
2153,frozenset({'Organic Whole Milk'}),frozenset({'Organic Broccoli'}),0.05850395091031317,0.01653897061263382,0.0016283756021405254,0.02783360058258002,1.6829100936498695,0.0006607804773118844,1.0116180007627447
2154,frozenset({'Organic Yellow Onion'}),frozenset({'Organic Broccoli'}),0.04822285846077335,0.01653897061263382,0.0017631518469466217,0.03656257433144178,2.2106922605879893,0.0009655954080066911,1.0207835020576588
2155,frozenset({'Organic Broccoli'}),frozenset({'Organic Yellow Onion'}),0.01653897061263382,0.04822285846077335,0.0017631518469466217,0.10660589998266168,2.2106922605879893,0.0009655954080066911,1.0653497057130277
2156,frozenset({'Organic Broccoli'}),frozenset({'Organic Zucchini'}),0.01653897061263382,0.0448210896556979,0.0015968322256965453,0.0965496742872712,2.154112607010153,0.0008555375410547321,1.0572567004065938
2157,frozenset({'Organic Zucchini'}),frozenset({'Organic Broccoli'}),0.0448210896556979,0.01653897061263382,0.0015968322256965453,0.03562680510364494,2.154112607010153,0.0008555375410547321,1.0197929956909084
2158,frozenset({'Organic Hass Avocado'}),frozenset({'Organic Broccoli Florets'}),0.09048319946515543,0.014029838395499048,0.001769706314779137,0.01955839675475491,1.3940571661202807,0.0005002416487753004,1.005638845129538
2159,frozenset({'Organic Broccoli Florets'}),frozenset({'Organic Hass Avocado'}),0.014029838395499048,0.09048319946515543,0.001769706314779137,0.12613875262789068,1.3940571661202807,0.0005002416487753004,1.040802305022633
2160,frozenset({'Organic Broccoli Florets'}),frozenset({'Organic Raspberries'}),0.014029838395499048,0.058417923520011406,0.0012092993150990769,0.08619481429572529,1.475485760225605,0.000389705288712694,1.0303969502583925
2161,frozenset({'Organic Raspberries'}),frozenset({'Organic Broccoli Florets'}),0.058417923520011406,0.014029838395499048,0.0012092993150990769,0.020700826770825298,1.4754857602256053,0.000389705288712694,1.0068120024581753
2162,frozenset({'Organic Broccoli Florets'}),frozenset({'Organic Strawberries'}),0.014029838395499048,0.11289128636756718,0.0021859150221438597,0.1558047185237094,1.3801305976478881,0.0006020685181468875,1.050833537094755
2163,frozenset({'Organic Strawberries'}),frozenset({'Organic Broccoli Florets'}),0.11289128636756718,0.014029838395499048,0.0021859150221438597,0.01936300924968339,1.3801305976478881,0.0006020685181468875,1.0054384761175525
2164,frozenset({'Organic Broccoli Florets'}),frozenset({'Organic Whole Milk'}),0.014029838395499048,0.05850395091031317,0.0011298263926298286,0.08053024994160242,1.3764925050114252,0.00030902541585992537,1.0239554363043377
2165,frozenset({'Organic Whole Milk'}),frozenset({'Organic Broccoli Florets'}),0.05850395091031317,0.014029838395499048,0.0011298263926298286,0.01931196739792596,1.3764925050114252,0.00030902541585992537,1.0053861460799227
2166,frozenset({'Organic Broccoli Florets'}),frozenset({'Organic Yellow Onion'}),0.014029838395499048,0.04822285846077335,0.0010880416601975434,0.07755197383788834,1.6081994372227564,0.0004114827490238694,1.0317948703290527
2167,frozenset({'Organic Yellow Onion'}),frozenset({'Organic Broccoli Florets'}),0.04822285846077335,0.014029838395499048,0.0010880416601975434,0.02256277821196779,1.6081994372227564,0.0004114827490238694,1.0087299108589904
2168,frozenset({'Organic Broccoli Florets'}),frozenset({'Organic Zucchini'}),0.014029838395499048,0.0448210896556979,0.0010589562091907567,0.07547886007942069,1.684003237298034,0.0004301235646111412,1.0331607024435985
2169,frozenset({'Organic Zucchini'}),frozenset({'Organic Broccoli Florets'}),0.0448210896556979,0.014029838395499048,0.0010589562091907567,0.023626293276788654,1.6840032372980343,0.0004301235646111412,1.0098286699193242
2170,frozenset({'Organic Cilantro'}),frozenset({'Organic Carrot Bunch'}),0.029925242197827766,0.015387432545308784,0.0010978733619463165,0.03668720054757016,2.3842314459896756,0.0006374007162252138,1.0221109571204374
2171,frozenset({'Organic Carrot Bunch'}),frozenset({'Organic Cilantro'}),0.015387432545308784,0.029925242197827766,0.0010978733619463165,0.07134870347691816,2.3842314459896756,0.0006374007162252138,1.0446060447384093
2172,frozenset({'Organic Cucumber'}),frozenset({'Organic Carrot Bunch'}),0.034822658631435306,0.015387432545308784,0.001329737661521546,0.038185989059467094,2.481634863192884,0.0007939063507820205,1.0237037059710372
2173,frozenset({'Organic Carrot Bunch'}),frozenset({'Organic Cucumber'}),0.015387432545308784,0.034822658631435306,0.001329737661521546,0.08641712368883446,2.481634863192884,0.0007939063507820205,1.056474860021157
2174,frozenset({'Organic Garlic'}),frozenset({'Organic Carrot Bunch'}),0.046674365435341605,0.015387432545308784,0.001828696525271775,0.03917989046482236,2.5462266267914373,0.0011104978755403642,1.024762656072034
2175,frozenset({'Organic Carrot Bunch'}),frozenset({'Organic Garlic'}),0.015387432545308784,0.046674365435341605,0.001828696525271775,0.1188435120600607,2.5462266267914373,0.0011104978755403642,1.081902758037274
2176,frozenset({'Organic Hass Avocado'}),frozenset({'Organic Carrot Bunch'}),0.09048319946515543,0.015387432545308784,0.002645956733138529,0.029242519592352304,1.9004157780218875,0.0012536526048847303,1.0142724494291049
2177,frozenset({'Organic Carrot Bunch'}),frozenset({'Organic Hass Avocado'}),0.015387432545308784,0.09048319946515543,0.002645956733138529,0.17195569990948298,1.9004157780218873,0.0012536526048847303,1.0983914754747077
2178,frozenset({'Organic Italian Parsley Bunch'}),frozenset({'Organic Carrot Bunch'}),0.025816819829559256,0.015387432545308784,0.0012019255387874972,0.046555909934783646,3.025580115311524,0.000804670965125764,1.0326904091327924
2179,frozenset({'Organic Carrot Bunch'}),frozenset({'Organic Italian Parsley Bunch'}),0.015387432545308784,0.025816819829559256,0.0012019255387874972,0.07811085671689473,3.025580115311524,0.000804670965125764,1.0567248646633387
2180,frozenset({'Organic Large Extra Fancy Fuji Apple'}),frozenset({'Organic Carrot Bunch'}),0.031975971320926,0.015387432545308784,0.0010548596667954346,0.032989136004919546,2.143901258886561,0.0005628315650239576,1.0182021775710892
2181,frozenset({'Organic Carrot Bunch'}),frozenset({'Organic Large Extra Fancy Fuji Apple'}),0.015387432545308784,0.031975971320926,0.0010548596667954346,0.06855332516905382,2.143901258886561,0.0005628315650239576,1.0392694019276696
2182,frozenset({'Organic Lemon'}),frozenset({'Organic Carrot Bunch'}),0.037381359011553476,0.015387432545308784,0.0014296932959674046,0.03824615620650733,2.4855450117419076,0.0008544901557251548,1.023767748690284
2183,frozenset({'Organic Carrot Bunch'}),frozenset({'Organic Lemon'}),0.015387432545308784,0.037381359011553476,0.0014296932959674046,0.09291305042330013,2.485545011741907,0.0008544901557251548,1.0612198107774133
2184,frozenset({'Organic Raspberries'}),frozenset({'Organic Carrot Bunch'}),0.058417923520011406,0.015387432545308784,0.00174799464008393,0.02992223165010554,1.9445889729815924,0.000849092782482747,1.0149831277233787
2185,frozenset({'Organic Carrot Bunch'}),frozenset({'Organic Raspberries'}),0.015387432545308784,0.058417923520011406,0.00174799464008393,0.11359884990149618,1.9445889729815924,0.000849092782482747,1.062252769387035
2186,frozenset({'Organic Small Bunch Celery'}),frozenset({'Organic Carrot Bunch'}),0.02896828989428053,0.015387432545308784,0.0020867786961770657,0.07203665469355432,4.681525295492936,0.001641031089475874,1.0610468316822772
2187,frozenset({'Organic Carrot Bunch'}),frozenset({'Organic Small Bunch Celery'}),0.015387432545308784,0.02896828989428053,0.0020867786961770657,0.13561578190724669,4.681525295492936,0.001641031089475874,1.1233797306576023
2188,frozenset({'Organic Strawberries'}),frozenset({'Organic Carrot Bunch'}),0.11289128636756718,0.015387432545308784,0.002215410127390179,0.01962427923955918,1.2753446152745018,0.0004783030734561019,1.0043216560799404
2189,frozenset({'Organic Carrot Bunch'}),frozenset({'Organic Strawberries'}),0.015387432545308784,0.11289128636756718,0.002215410127390179,0.1439752941802886,1.275344615274502,0.0004783030734561019,1.03631204520313
2190,frozenset({'Organic Whole Milk'}),frozenset({'Organic Carrot Bunch'}),0.05850395091031317,0.015387432545308784,0.0011052471382578962,0.018891837577811543,1.2277446235545746,0.0002050215399913959,1.003571884494214
2191,frozenset({'Organic Carrot Bunch'}),frozenset({'Organic Whole Milk'}),0.015387432545308784,0.05850395091031317,0.0011052471382578962,0.07182791118683776,1.2277446235545746,0.0002050215399913959,1.0143550538064139
2192,frozenset({'Organic Yellow Onion'}),frozenset({'Organic Carrot Bunch'}),0.04822285846077335,0.015387432545308784,0.002225651483378484,0.04615345407591152,2.9994252738402722,0.0014836255016713608,1.0322546867334896
2193,frozenset({'Organic Carrot Bunch'}),frozenset({'Organic Yellow Onion'}),0.015387432545308784,0.04822285846077335,0.002225651483378484,0.1446408604440658,2.9994252738402722,0.0014836255016713608,1.1127222444052547
2194,frozenset({'Organic Zucchini'}),frozenset({'Organic Carrot Bunch'}),0.0448210896556979,0.015387432545308784,0.0017160416094004177,0.03828647680327569,2.488165370703653,0.001026360115716129,1.0238106709593213
2195,frozenset({'Organic Carrot Bunch'}),frozenset({'Organic Zucchini'}),0.015387432545308784,0.0448210896556979,0.0017160416094004177,0.11152228315851125,2.488165370703653,0.001026360115716129,1.0750735693630382
2196,frozenset({'Organic Cucumber'}),frozenset({'Organic Cilantro'}),0.034822658631435306,0.029925242197827766,0.0023473187925195497,0.06740779954120346,2.252539815570699,0.0013052422990015705,1.0401917980066056
2197,frozenset({'Organic Cilantro'}),frozenset({'Organic Cucumber'}),0.029925242197827766,0.034822658631435306,0.0023473187925195497,0.07843942505133471,2.2525398155706995,0.0013052422990015705,1.0473292452016287
2198,frozenset({'Organic Cilantro'}),frozenset({'Organic Gala Apples'}),0.029925242197827766,0.030992391491809167,0.001142525674055327,0.03817932922655715,1.2318936161040488,0.00021507085237304122,1.0074722221648331
2199,frozenset({'Organic Gala Apples'}),frozenset({'Organic Cilantro'}),0.030992391491809167,0.029925242197827766,0.001142525674055327,0.036864714823871526,1.231893616104049,0.00021507085237304122,1.0072050860692687
2200,frozenset({'Organic Cilantro'}),frozenset({'Organic Garlic'}),0.029925242197827766,0.046674365435341605,0.004210016619672498,0.14068446269678303,3.0141697993018117,0.0028132749295899794,1.1094011375105266
2201,frozenset({'Organic Garlic'}),frozenset({'Organic Cilantro'}),0.046674365435341605,0.029925242197827766,0.004210016619672498,0.09019976126948463,3.014169799301812,0.0028132749295899794,1.066250278364139
